sample_std,sample_scaled,sample_shift_scaled
1.28094,-1.90594,7.01421
0.264359,-2.01413,5.77246
-0.564537,0.789551,4.45266
1.32966,-0.518801,3.38813
-0.225927,-0.582644,5.33248
0.48411,2.99454,4.87067
1.46484,2.56924,6.15292
0.487102,0.833585,0.853764
0.585409,1.8273,6.63512
-0.166298,-3.15543,9.35042
0.897765,0.269372,4.02717
-0.834342,0.605502,4.35878
0.516355,-3.2,4.87561
-0.197834,0.0503534,4.68933
0.790384,0.812249,5.78526
-0.186332,-0.147333,6.95758
0.060519,-1.31678,4.07893
0.135976,-0.2455,2.64004
0.262266,-1.17051,5.76203
0.0764917,2.43466,4.69962
-0.0190901,1.53615,4.98249
0.747899,1.76692,4.60353
0.422692,-4.1652,2.99119
0.366257,-2.19737,5.24146
0.198479,-0.0604137,4.45809
1.14551,-0.837145,3.60346
-0.677173,2.80578,4.99764
1.26163,-0.946418,6.74155
0.735727,2.07957,4.3251
0.682486,1.35878,3.1481
0.376953,0.778896,3.84949
0.0787576,-0.588071,5.4248
-0.431071,0.711316,4.1471
-0.127913,-1.17276,4.76226
-1.53304,-0.837131,4.3775
-0.10827,1.26571,7.64311
0.012148,4.68627,2.78687
-0.229667,0.521234,7.52827
0.321239,0.315776,7.64411
-0.702574,0.250646,5.63715
0.223005,1.1409,5.65686
-0.415456,-1.45447,3.57498
-0.0363567,-0.799707,5.95802
-0.522423,1.11183,4.98306
0.0297647,1.12142,4.58451
0.481082,2.78472,3.06488
1.3756,0.713742,5.8761
0.840853,-0.925211,6.52682
-0.925559,-0.361851,6.13801
-0.518335,-4.65657,4.75901
-0.399018,0.685848,5.91987
-0.323418,0.00503009,4.57518
0.532944,-3.1475,6.90876
0.796246,-0.59161,5.40533
0.689365,-1.04311,6.85226
1.01257,-0.195838,7.30288
-0.594219,1.32448,5.19845
0.13477,1.93317,5.84156
0.72818,-0.479857,4.59401
-0.946906,2.13358,8.57225
0.430237,0.863634,6.1195
1.04589,-0.763524,4.30891
0.272258,-3.93491,5.20976
0.221036,1.2477,4.6297
0.627958,-0.286823,5.18494
-0.507359,-1.88569,7.4211
-0.489213,0.877077,3.83473
0.419061,-0.513039,8.20812
-0.206726,-0.673167,5.35618
-0.701929,0.400205,2.51345
1.00976,-0.644085,2.84703
1.30766,0.866887,4.091
1.20343,-4.60501,3.4149
-0.281982,1.93023,2.02874
-1.07627,-2.07019,6.78618
-0.410907,-2.3103,2.50633
-0.430835,-2.2632,6.02065
0.890418,0.488647,3.38441
1.04778,0.761819,2.98976
-0.35282,0.811794,3.04082
0.0192312,-1.28524,3.62084
-0.153519,-2.01093,3.77996
-1.82776,0.201547,4.98473
0.400788,-0.619502,7.58251
0.180336,-2.6124,4.80317
1.56638,1.29123,5.8677
0.0636946,1.8472,1.85214
-0.590216,0.0735173,8.50083
0.603923,-0.347253,5.38617
-0.0772004,0.0976751,7.80431
0.103778,-2.74736,2.92547
0.472224,-2.70769,4.30065
-0.156332,-0.654994,5.24998
0.974753,-2.49056,4.44748
0.291858,-0.0969747,3.8055
0.749056,-0.26499,4.73774
1.10636,-0.0914971,3.58825
0.524083,-2.79375,3.50561
1.14188,-0.0224839,4.59302
-0.256157,-0.643393,5.50487
-0.131841,0.365354,4.29399
0.235816,1.14158,3.82796
-0.305945,0.712833,4.72983
0.607698,0.925519,5.52022
1.14767,2.0669,3.0929
-0.685842,0.147871,7.87059
-0.721816,-1.94898,6.23
-0.14131,-0.0923701,5.99823
0.540346,0.205721,3.5026
-0.094632,-1.72489,5.94303
-0.276663,2.23237,4.91976
0.264554,-2.54852,5.20099
-0.570475,-0.428974,6.40604
0.803956,-0.851617,5.21405
0.540378,0.902282,4.56274
-1.59688,-2.3714,5.13762
-0.538977,1.67627,3.69361
0.833354,0.0559259,6.56435
0.0052319,-1.81928,3.70109
-0.61745,-0.73377,7.12388
2.37688,0.90867,4.09983
0.0144625,-0.86748,3.42329
-0.512401,0.905991,5.16288
0.0589131,0.639599,4.79241
-0.34206,-2.67215,4.39305
0.738297,0.683649,5.6327
0.166857,0.0515963,7.10742
-0.255036,-0.0457376,4.52586
0.956979,-1.08686,8.65103
-0.916467,-1.87261,2.8056
1.1598,-1.11327,2.2635
-0.667868,-1.27627,2.91821
0.394846,-0.250595,3.30707
-0.185455,-0.86295,0.506966
-0.841415,-1.6442,5.59222
-0.859791,-0.454249,9.15375
1.59902,1.62291,5.88413
1.12586,-0.786858,5.69873
1.47953,1.34608,5.80571
-0.631075,1.27799,3.97261
0.759749,-0.358545,1.69123
-0.77532,-1.87187,3.44615
0.103657,0.769336,7.61343
-1.3452,-1.12918,3.33579
-0.546999,0.704548,6.81358
0.223992,-1.41765,5.47993
0.433187,-0.816726,4.36708
0.129732,0.548429,6.56243
0.651495,1.05291,2.53822
-0.894727,-1.9302,4.78807
-0.109635,-0.219034,7.23028
0.613117,-0.871205,4.63258
0.515187,1.26669,5.4032
0.740388,-2.37743,4.49098
-0.0920694,0.313769,4.95753
0.875678,0.893059,4.89894
0.566643,0.0384803,4.48378
-0.977941,0.460676,6.23339
0.103859,-1.57206,8.37889
0.32408,-2.28477,6.48521
1.00774,-0.222844,4.35938
-1.02034,-1.66939,4.22356
0.475772,-0.797402,9.58482
0.0299714,0.756768,5.11392
1.03541,1.049,3.71852
-0.270824,0.338087,6.80188
-0.123145,2.43388,4.61238
1.21176,4.14464,5.61657
-0.327793,-1.75479,4.70792
0.745966,-0.566653,6.34926
-0.57143,-1.73768,4.22565
-0.401204,1.0786,5.8518
0.142405,-0.350059,7.91328
1.08386,2.50696,4.47257
-0.251739,-2.84415,5.05837
-0.473535,-0.516767,4.23407
-0.561901,0.072528,2.70607
0.214508,-1.02579,5.7211
-0.336173,-1.07208,6.25884
-1.01499,0.823062,4.91607
-0.902265,2.41125,5.87058
-0.369006,-0.893307,8.70383
0.735683,0.860388,6.57693
0.152522,0.786519,1.82615
0.188434,-1.67365,4.42817
0.0918347,1.47966,5.6302
0.192255,-0.129232,5.95166
-0.744659,-1.01064,5.01284
-0.311171,-0.725428,4.34088
0.541038,-0.641443,5.68501
0.429885,1.97459,2.58037
0.410927,0.802843,5.47973
0.330774,-1.60342,4.75986
1.25846,0.990282,5.24262
-0.518976,0.339241,4.8538
0.568172,-1.12263,3.66794
-0.758827,0.689219,3.86908
0.587553,1.5343,6.33037
0.304895,2.43566,6.01708
-0.044521,0.401812,5.91019
0.467284,-1.93875,7.27777
-0.867619,1.74892,6.54503
-0.381129,-0.810583,5.8993
0.465145,0.226958,6.67592
0.202,-1.95159,8.39574
0.812955,-1.81368,5.83752
-0.450646,1.54289,5.96926
0.892866,1.95378,6.40587
0.567681,0.71348,3.87434
0.229192,0.175052,3.22806
-1.48143,-0.196393,2.46484
0.581823,1.92549,5.65955
-0.424837,1.66105,4.94939
0.547071,0.714588,3.41046
0.966665,0.0796174,4.29144
-0.891977,1.78601,5.45921
0.64898,0.942417,5.01636
1.32173,0.142469,5.91541
0.964934,2.06641,5.76308
-0.405264,0.480779,5.42772
0.21834,2.911,6.09142
0.293965,0.150989,5.60053
0.319672,0.0892801,5.08774
1.27512,-2.69168,8.03575
1.46262,-0.910005,4.88467
-0.0790673,-1.32622,6.66016
0.755783,0.261819,9.14483
-0.554127,-1.01015,4.77287
-1.27886,-0.19576,4.69855
0.413593,0.50916,7.17617
-0.542,-0.46659,3.66778
0.406973,-0.145409,3.82954
1.27908,-0.547504,3.28757
-0.592506,-2.08258,4.49601
0.0409892,1.31237,4.29439
0.254766,-1.13148,7.50326
-0.322992,1.20747,5.87528
0.819015,-2.78872,3.37095
-0.14713,1.58096,7.58126
0.751235,-0.313691,7.93924
-0.912873,1.23975,6.79187
0.592215,-1.32771,5.22602
1.26708,4.25623,2.87452
-0.161613,2.09229,4.23073
0.969455,1.7332,6.98146
-1.28105,0.888112,7.00274
1.46694,2.10486,6.49456
0.170903,0.932037,5.67531
1.23964,-1.73774,4.8957
0.569101,-0.846243,4.61801
-0.135228,-0.31562,2.6078
0.113405,5.67041,4.84878
-0.227226,0.334373,3.68396
-0.335725,0.245314,4.11189
-0.156476,-0.399284,4.49219
0.488182,0.136122,7.14059
-0.531816,-0.549676,5.02018
-0.510794,0.354094,5.73539
-0.0570007,2.28381,0.965771
-0.360962,-0.699455,7.8881
0.315906,3.16017,4.68622
0.109917,2.17207,5.49211
0.873469,1.01449,4.39307
0.529731,0.0137765,5.10526
0.0518023,1.51099,4.14595
0.208315,2.67882,4.45504
-0.120927,-2.95755,4.60716
0.962596,-0.661794,5.49856
0.86215,-1.98786,5.19362
0.37206,0.585897,8.26879
-0.416801,1.26595,4.98036
0.212245,-1.68539,4.31938
-0.305175,-0.290119,6.01956
0.0947749,-0.555757,5.15582
0.0132712,0.133186,2.29007
0.522343,2.03123,3.21665
0.359889,-0.670263,6.15424
0.38311,0.545495,4.22825
0.311773,0.636591,7.33175
1.06701,-1.48342,6.90704
0.687368,-2.41666,5.14363
-0.998764,0.980861,5.62704
-1.05983,-0.878151,4.38185
0.144765,0.836752,3.23832
0.959294,3.08254,5.02142
-0.582377,-2.35161,5.26379
0.929879,-1.92669,5.98437
0.231614,-0.212048,3.18539
-0.137625,-1.45357,4.32071
-0.45117,-1.71345,5.48352
0.546089,1.43115,2.77173
0.166285,4.02785,2.48633
-0.536372,1.29908,4.11581
0.0743434,-0.582811,7.75581
0.0144222,1.48268,6.6173
-0.594288,-0.589975,5.71126
1.24885,1.93932,3.81993
0.576516,1.55064,4.81962
-0.840692,-1.0238,5.55025
-0.80564,1.41023,4.90804
1.26458,-0.40434,6.49947
-0.728328,-0.23462,5.24926
-0.526525,1.06388,6.31545
-0.41642,0.408038,3.58646
0.179804,-0.246547,4.42845
0.064196,-1.92771,6.23273
-0.635977,0.982329,7.73837
0.53753,0.438805,3.22114
1.12232,0.594669,5.46883
-1.06186,1.05432,5.21504
0.834162,-3.81496,6.74679
0.226776,-0.112071,4.75009
0.971105,-1.4064,6.61289
0.267755,-3.0306,6.39746
0.386434,0.303585,4.56702
0.432557,1.73783,5.19428
0.176638,0.661537,5.40648
-0.667284,1.33069,3.12571
-0.818392,1.63908,6.73085
-0.383374,-3.34797,6.27749
-0.373017,-2.95783,4.13419
0.156631,-0.871888,4.23775
0.593819,1.30081,5.9492
-0.415496,-2.20329,6.29302
1.8951,-2.67353,4.67734
0.812444,-0.320537,3.93528
-0.123724,-1.77516,4.66065
0.0621212,0.966759,5.38787
0.00735832,-1.15736,3.61344
0.797979,0.305855,2.69515
0.738824,-0.99342,4.08178
-0.0112244,-1.26725,6.01427
-0.725541,-1.25908,4.41422
-1.95322,3.15678,4.48682
-1.18073,0.0116771,5.79834
-2.39858,-0.959747,6.82796
-0.360461,-0.0634207,7.22167
-0.0303454,1.20758,2.90392
-0.307917,3.05749,4.49584
0.679091,1.61632,4.44218
-0.610656,2.57145,3.92703
-1.56822,-1.52612,4.42975
0.569571,-1.44957,3.90379
0.078779,-0.801524,3.81738
1.24604,0.658255,3.59603
-0.358323,1.55794,7.34016
-0.662039,0.532982,5.36467
-0.559333,1.38041,4.61932
0.111321,-0.320076,5.18016
0.105822,0.252705,6.24466
0.103248,0.044794,4.57714
-0.250393,-0.630229,6.2473
1.13246,-2.25768,6.47796
2.65112,-1.53366,5.39221
-1.52473,-1.04311,4.05949
-0.556362,1.09338,4.88617
-0.432769,0.889652,4.04838
-0.227785,0.701366,6.94742
0.207229,0.684356,7.48025
-0.936899,1.62561,3.37371
0.459766,3.30031,4.87969
1.39365,0.763094,5.28769
-0.872731,-0.763927,5.40851
0.233618,2.20991,4.94241
-0.428297,1.21192,5.1311
-0.469501,0.369261,6.29649
0.24921,-0.70163,5.37604
-0.545849,0.964413,4.16571
-0.586298,-0.706116,1.88114
-0.714985,-2.22498,3.06769
0.0659812,1.6921,6.42779
-0.429968,-0.825363,3.99191
-0.0899728,-0.266493,3.06085
-0.433815,-2.19429,5.1354
-0.444755,-0.474046,3.80474
-0.561103,-1.06499,2.9481
0.186264,-1.55396,4.86578
-0.463458,-1.03215,5.86363
0.827742,-1.25089,5.23417
1.22519,-0.808744,2.79217
-0.505845,-0.497005,4.27258
0.375676,-0.840098,9.52491
0.107821,0.570356,4.07707
-0.40598,-1.73977,4.09111
-0.463646,-0.00510343,7.74806
1.0267,0.207165,0.535865
0.566355,0.403559,6.9969
0.438284,-1.15625,7.25113
0.324752,3.09512,7.44457
0.0465587,-0.174004,4.38702
-0.00594862,-1.3902,6.48566
-2.15677,0.69982,4.30105
-0.0423142,-1.08858,4.06685
1.21431,-1.52379,5.48172
1.9948,-0.0483882,7.55962
0.656294,2.05302,3.06613
0.579915,1.80265,6.43275
0.0603675,0.391253,3.79861
-1.09709,-0.360497,4.71839
0.136553,0.338031,5.44593
0.0915719,0.00499454,5.12389
-1.47031,-0.546028,6.34039
-0.838033,-0.644928,5.794
-1.01267,-0.142951,7.32372
-1.27285,1.60115,5.92708
0.775512,-0.800838,4.44494
1.24908,0.205671,7.61015
-0.878287,-0.887903,4.7103
-0.53055,2.52994,4.97281
0.298007,-0.616907,2.75128
-0.0835485,-1.6538,4.38597
-0.233364,-1.52323,3.85497
-0.574336,-0.58057,5.80701
0.906288,-0.131957,3.51543
-1.06122,-1.80797,4.43775
1.16274,-0.514816,2.92651
0.0918282,-3.61286,1.98667
0.344353,2.08469,6.42879
0.537059,-0.858146,8.30135
-1.17308,-1.10958,5.36801
-0.344439,1.3775,5.25303
-0.965022,-2.95079,5.66826
-0.26645,-0.564661,6.46913
0.213273,1.52014,2.75487
0.262028,-3.02066,3.92472
0.203174,1.16052,5.99491
0.31926,-1.08446,4.86179
1.05715,-1.37863,2.60965
-0.43224,-0.884961,6.07457
0.878456,-1.37476,3.06466
-0.201358,-0.546993,4.65652
0.0945193,0.599125,5.56431
-0.302211,1.23423,6.68004
-0.44275,2.1886,2.76604
-0.468036,0.418769,3.50378
0.258982,-1.80389,5.09111
-1.31544,-1.30829,2.15454
-0.332495,1.64604,7.48101
0.491189,1.13633,5.39084
-0.30388,-0.0378259,6.15545
-0.518827,2.87381,4.96043
0.33231,1.52418,6.64923
0.146813,-0.0212775,3.72353
-0.0748525,-0.0377081,5.34581
-0.492882,0.433792,3.52061
0.481806,-3.85189,5.57755
-1.54109,1.01399,2.76901
-0.46539,-3.92289,5.8963
-1.27547,-1.54717,4.38368
-1.29589,-1.07805,6.17792
-1.0068,-0.725216,4.95125
-0.287469,-1.81261,5.64201
1.38129,1.43783,5.40714
0.00453268,-2.91228,8.46517
-0.230136,1.58634,4.03932
0.540626,-1.56797,4.02912
-0.190085,1.13361,4.45989
0.273007,2.55552,2.61211
0.618155,2.81571,2.40602
-0.146005,-1.30937,5.84093
2.15324,-0.56563,3.31128
0.154498,3.83314,0.987046
-0.400395,0.458105,6.02564
-1.14875,0.226891,5.69968
-0.195147,-0.922406,5.33862
0.303942,0.685683,3.37888
-0.796906,0.688974,1.62389
0.481717,2.21681,4.95937
-1.1141,1.13679,3.02651
-1.20554,0.881061,4.13864
0.417224,-1.19079,5.15644
0.29102,-0.687731,6.52357
1.07931,-0.842968,2.68774
0.990727,2.036,3.93754
-0.362688,-1.74905,6.46877
-0.202065,2.34791,3.63287
-0.347896,1.51991,5.38902
-0.384622,3.13986,4.76099
-0.217667,-0.180752,3.8759
0.449251,0.99282,5.86188
-0.783089,0.487569,5.34207
1.68856,-3.04077,5.01384
0.475321,-0.480269,4.56139
0.449924,-1.62094,3.95882
-1.0333,0.226765,5.52789
-0.156319,-1.13138,7.68104
-0.275725,-0.327083,6.08259
1.63961,1.70633,2.98892
-0.46387,3.07152,2.81196
-0.0653848,-0.944734,5.68237
-0.758142,-1.9679,7.6561
-0.223637,1.64042,3.88269
-0.314881,0.228365,6.26156
1.17132,-1.6938,3.29663
0.115921,-0.383703,2.00128
-0.736728,-1.11303,7.52864
-0.281257,0.998695,6.11656
0.216302,-0.731949,3.93044
0.684346,0.627537,5.73847
2.02478,-3.10913,4.96657
0.495626,-3.54347,2.43723
0.15119,0.940004,6.04706
0.964732,-1.66135,4.96593
-0.721485,-0.340914,5.91347
-0.995783,-1.92372,5.00863
-0.586373,3.01146,7.09212
-0.82187,1.54901,3.41305
-1.7705,-0.0210186,3.32464
-0.289283,2.58123,3.73182
0.55555,0.733673,3.72281
-2.03426,-0.0482203,4.13162
-0.342736,0.891659,6.03122
-0.257674,0.19112,4.30521
-0.819289,1.94483,5.8922
0.389158,0.0342754,3.11111
0.0106911,1.37276,5.12733
-0.423748,-1.5766,5.3528
0.905768,0.564971,3.17895
-1.27111,-1.0075,4.90373
-0.125623,0.84145,4.98317
-0.704467,0.838471,5.57699
1.11038,-1.54908,5.25419
-0.403799,-0.221944,4.465
-0.587214,-1.45186,5.45126
-0.630139,-0.194797,3.37227
-0.0968279,0.70868,5.48611
0.869218,1.78426,5.83734
0.292083,-1.91693,3.35094
-0.766985,-0.551383,4.63604
0.981649,-0.664735,3.88505
0.646074,1.85991,2.81993
-0.735168,0.58804,3.59685
-0.886929,0.73591,4.41829
0.574963,-0.631461,3.68364
0.00651952,1.25341,7.30962
-0.809348,-0.880642,6.00249
0.235873,1.0648,4.23928
-1.18327,-0.0771827,3.88522
0.557603,-0.829787,4.82406
-0.0849131,4.87518,4.08913
-1.49066,-0.703422,7.22446
0.856649,0.351131,6.25352
-1.08703,1.13459,4.7164
-0.856054,2.6506,3.945
-0.0606234,-1.05911,6.37249
-0.31686,-0.351667,5.54943
-0.979933,0.633146,3.85821
-0.0876097,2.20342,4.32638
-0.0647753,-1.76352,5.91018
-0.787771,-2.41011,4.59886
-0.166068,0.529949,7.49968
-1.38079,0.504924,6.69446
1.07566,-0.048449,7.32806
-0.567018,-0.21835,4.28
-0.179986,1.53385,7.17153
0.618197,2.64294,4.32426
1.12981,3.18871,7.04274
0.905129,3.00291,5.0295
-0.100473,-1.46751,4.26389
-0.565666,0.171324,5.79252
-0.398897,-1.63957,6.06858
-0.248003,0.198085,4.18368
0.510369,-0.935364,4.77265
0.741781,-1.6676,8.05529
-0.690484,-0.663195,3.23764
-0.572116,2.26004,4.83977
-1.20782,-2.37357,2.93567
1.308,2.57921,3.47806
-0.686176,-0.784405,4.92846
-0.0426986,2.67928,4.96854
-0.326693,0.726437,4.68558
-0.0323005,1.7216,6.91643
-0.0412971,-0.731067,5.984
-0.71241,0.488598,4.79767
0.250761,-0.818039,6.27111
-0.876272,0.83191,5.35018
-2.33733,-0.0192349,5.41132
-0.42887,-3.09442,3.55173
-1.43084,1.37686,6.50508
-1.00117,-0.847724,5.43742
0.329009,1.45909,4.96184
-0.276864,1.85638,3.44826
-0.49111,0.599692,5.91211
2.40609,-1.6261,4.44216
0.152147,4.42901,3.52692
-0.543176,2.08664,5.184
0.439219,0.183925,4.28021
0.0574888,1.98907,5.30497
-0.0800039,2.63644,4.35879
0.234997,1.91019,2.87247
-0.641516,-0.0519024,1.23035
-1.35865,-0.0830306,4.68864
-1.09576,1.7935,3.90879
-0.546139,0.660364,6.33358
0.0342318,-0.555893,5.80272
0.0261203,1.35665,8.07714
-1.29581,-1.0085,7.39204
-1.24537,1.24794,8.64197
-0.16608,1.53048,4.28591
0.0865273,1.13304,6.18091
0.423748,1.14053,4.88049
0.691902,-1.08867,1.98817
-0.724917,-2.85509,4.58415
-0.351415,-0.546432,3.1997
-1.02493,-0.414022,6.65819
-1.71777,-0.0670003,5.29223
0.303747,-5.38314,1.08157
0.69835,-1.95659,9.29826
-0.685089,-1.68356,4.76547
-1.51849,3.07215,3.25759
0.669621,-3.15765,5.57902
-0.280794,0.0256478,3.23419
0.730371,1.39424,2.99754
-0.0192977,-0.935965,5.25785
-0.765382,-1.18147,0.630566
-0.616968,3.71705,3.35949
-0.365606,-1.87275,4.88017
0.55189,-2.31474,6.62462
0.623509,0.152545,5.77949
-0.0398261,-0.748454,6.63522
1.9834,-1.28743,3.61266
1.09346,0.127488,3.95868
0.189397,0.735898,3.84023
-0.953206,1.12979,4.93137
-0.404762,0.44088,2.1669
-0.635149,0.139926,3.49495
0.45242,1.61642,7.80651
-0.72977,-1.56749,6.37175
-0.597196,0.787269,7.09761
0.0331671,-2.47132,5.32747
0.748717,1.43325,3.84914
-0.25687,1.59012,6.47887
-0.618829,0.0321268,6.26108
-0.952403,-3.25735,8.17315
0.391644,-0.830355,4.83849
-2.40427,1.41887,3.50305
0.278557,1.66897,4.49429
0.752572,-1.21824,2.91089
0.804491,1.72776,6.08086
0.929492,-1.29698,5.49179
-1.73278,-1.09637,5.74761
-0.0678683,-0.525587,2.80894
-0.277218,0.703782,4.58441
-0.132484,1.90928,3.77551
-0.367594,1.19521,6.03082
-0.522485,0.198125,3.1545
0.096683,0.705521,5.97719
1.13248,1.60718,5.82769
-0.508801,-0.705492,5.66393
-0.484918,0.491818,3.55334
-0.443969,0.262786,0.893184
-0.165122,1.58392,8.59537
-0.0977276,0.620539,7.31477
-1.76003,-0.0668499,3.21212
-0.063101,-0.358723,2.17782
0.0241224,1.36537,4.41562
0.372474,1.22349,6.77824
0.415851,-1.21986,5.93727
1.01572,-1.05299,4.88007
0.205869,-1.66795,4.70325
-1.06418,-0.169497,4.0841
0.115709,1.4519,5.98427
0.484028,-1.47842,6.04464
-0.435331,0.848608,8.13716
-0.580422,-1.71641,4.55146
1.29424,1.80407,5.07207
1.19095,-0.386324,5.85312
-1.22326,0.0133728,4.92166
1.13369,-1.19313,3.52727
-0.120481,-0.706482,3.70824
1.077,-1.2571,5.34985
-0.121621,0.637333,2.61488
-0.523385,-1.98708,5.49255
0.140077,1.89585,4.65137
0.693145,0.603814,5.39966
-1.13343,0.0833949,5.51254
-0.371444,-2.71155,6.59966
1.29188,-1.23708,3.83975
-0.291019,0.884497,5.60039
0.41423,-0.387092,2.73964
-0.306361,-0.167493,5.89454
-0.740468,0.440355,4.59411
0.513786,2.42912,2.36094
-0.23238,-3.50464,5.64857
-0.014683,5.34297,5.07107
-0.900624,-2.90204,5.58853
-1.01611,-3.17872,3.9303
-0.640349,-1.85554,4.1352
-0.560865,-0.288576,5.02729
0.071564,-1.94123,7.46787
0.204732,-0.760515,5.41848
-1.50717,-0.882419,5.58679
-0.679163,0.837986,6.88159
0.181986,0.416839,6.93407
-0.484784,0.214945,4.34225
0.113915,-0.804307,7.00654
0.68408,0.439797,4.80727
-1.29891,0.692357,2.15135
-0.605691,-0.0733781,4.15854
-1.53701,-0.547416,5.55724
0.368767,0.923914,5.85169
0.0019472,-2.92026,5.97659
-0.56341,-1.10681,5.06959
0.629302,-0.0467577,7.42433
-0.034833,-0.760352,4.00065
0.455353,-0.243088,5.65456
1.03447,-2.57718,4.15076
-1.12003,0.926922,8.24
-0.429869,-1.43866,5.12261
0.321241,-0.631583,4.98777
0.185366,-0.228735,6.93799
-0.804199,-0.935501,3.88847
-2.62604,2.30418,5.55167
-0.437253,-2.0062,3.23243
-0.5495,0.0599162,6.89077
-0.777805,3.18828,5.67692
-0.906203,2.07544,4.74781
-0.11029,0.262785,4.14262
-0.982801,2.45246,4.57523
0.442716,0.166959,5.8427
1.02021,-0.795645,4.46872
-0.781598,-1.15105,5.32527
-0.194911,3.45903,5.47184
-0.713722,2.39691,4.52827
0.234691,0.756327,1.48447
-0.629603,1.51592,5.32449
0.644034,-3.37717,6.80732
-0.763326,-0.574146,3.42012
-0.354949,0.817773,6.01992
-0.803501,-0.323899,2.30849
0.872424,2.07127,1.61589
0.181288,0.667512,2.60641
0.0854293,-1.92313,3.97601
-0.521489,0.157784,6.11544
-0.302785,0.539862,5.14807
-0.0383122,-1.48363,3.81364
0.236914,-0.736013,5.84377
-0.283074,-0.608311,4.56678
0.150105,1.25493,4.99347
-2.37869,0.368049,3.81001
0.0924702,0.134783,4.90772
-1.21391,1.99691,6.34957
1.89287,1.03439,6.32486
-0.142916,-1.11499,3.07568
0.391893,0.819182,3.67321
-0.0970418,0.622772,2.51017
1.06779,-1.765,6.06506
0.216583,1.3322,7.31166
-0.771895,-0.825453,4.29877
-0.364034,-0.621522,2.00896
-0.035286,-0.758321,5.46588
1.31761,2.5604,4.20153
0.819357,4.03665,7.37257
0.132655,-4.44886,4.44708
0.007577,2.11059,4.95537
-0.000965207,0.75704,3.9532
0.629478,1.10054,1.52962
0.18667,0.371896,4.00441
0.0024331,-0.745661,3.052
0.523586,-1.23388,5.47207
-0.0746747,-0.39966,5.79889
-0.801085,2.26438,6.54099
-0.459269,-0.961731,6.26448
-0.338656,1.46797,5.16842
0.347949,-1.12221,3.79587
-0.182141,1.64793,3.40845
-0.415135,-0.4074,4.18344
-1.11549,0.2172,6.169
-0.618917,-0.188782,4.45353
-0.698488,-2.83058,5.5231
-0.260885,0.150389,2.3299
0.00350894,-3.99476,8.76102
1.52639,-0.734167,6.58106
-0.197362,-1.43386,7.57976
-0.719907,-0.111547,6.08221
0.296621,-3.00656,5.6378
-1.04115,-0.478004,3.69576
0.683033,-0.545878,3.5646
-0.0748631,1.3376,4.85004
-0.371829,-0.609188,6.74254
0.712674,-1.04956,3.27725
-0.875436,0.730818,9.57414
-0.69674,-1.02366,3.17049
0.569949,-2.00924,4.19766
1.02278,0.433913,7.0454
-0.811152,-0.985076,0.717876
1.17919,0.698682,5.29197
-0.944329,-1.08417,5.49462
2.03232,0.401677,4.53381
0.244832,0.361612,9.48174
0.0560891,1.74526,4.4217
0.382365,0.512918,5.2124
0.201326,0.569369,1.89532
-0.474534,0.264861,3.10644
-0.71275,-2.43336,5.67122
-0.820114,1.35571,3.98913
0.538006,0.966745,5.20194
1.43343,-1.02163,4.0924
0.710686,-0.466464,4.13773
-0.173287,-3.13704,4.40696
0.981437,-0.648317,5.34838
0.599393,0.574736,6.36953
-0.0118804,0.328719,6.59626
0.142022,0.665268,6.09845
1.08635,-0.941536,3.99768
0.595659,-0.261179,4.10926
-1.08795,-0.608374,4.99181
-0.847469,1.57874,4.83042
0.45889,1.46015,8.43818
0.776834,0.664937,2.59099
-0.589194,-2.14193,3.25631
-0.884793,-0.415972,2.13891
0.284936,-0.201131,5.02622
2.3782,-1.2122,5.63591
-0.211866,0.646891,6.59488
-0.135016,-0.82823,5.71213
0.639438,1.08736,4.84599
1.34612,-0.359168,5.38461
-0.127145,-3.41305,5.18217
-1.41329,0.383487,3.62001
-0.544515,-0.0196649,2.70417
-0.848527,-1.14812,5.49555
0.919027,-1.50326,4.48374
-1.16374,-3.72242,4.60971
0.389483,1.3164,2.24293
-0.74512,-1.33092,5.74057
0.182242,-0.906437,0.189926
-1.56489,-0.228586,4.64899
0.686353,-1.29021,3.94112
-1.98754,-1.1399,7.86766
-1.82899,3.41004,3.78106
-0.22303,0.695278,7.51285
-1.37763,0.977079,4.98993
-1.09005,2.31371,2.88648
-0.306829,-2.49572,5.22365
0.29315,0.671831,4.64184
0.688536,0.324744,4.26285
0.263993,-0.85696,3.99837
-0.694697,-0.332439,5.20292
-0.333473,-1.40173,5.85745
0.449113,-1.19569,6.86936
-1.47073,-0.516556,3.32486
-0.416067,-0.130227,6.15918
0.0875512,-0.0939583,2.09007
0.711535,0.988092,6.16664
0.587023,-0.360808,6.81958
0.272122,-5.87599,5.11241
-0.311674,0.562022,4.14272
-0.325968,1.1007,5.6801
-0.257174,2.04939,3.55536
1.09639,1.17206,2.56214
0.455872,1.60102,3.58372
-0.210998,0.813435,4.4634
-1.69929,-2.57775,4.71687
0.143016,-0.388875,4.05973
-0.284384,-0.414435,6.21518
-1.62409,-0.456514,5.49279
0.860101,0.00420121,4.77958
1.2334,0.539489,5.36788
0.977881,-0.0592067,1.29504
0.109672,1.1499,4.05395
0.293546,-0.941934,5.4142
1.09232,0.0141217,4.30909
0.512213,0.222231,4.05913
0.599978,-0.139946,6.76633
-0.749873,0.0745994,4.59442
0.2678,0.72709,6.91274
